case,Last_Event,First_Event,Case_Duration,Variants,Case_Duration in minutes
10835,End,Register,55420.0,1,923.67
10837,End,Register,55373.0,1,922.88
10838,End,Register,55332.0,1,922.2
10840,End,Register,55347.0,1,922.45
10841,End,Register,55555.0,1,925.92
10842,End,Register,55213.0,1,920.22
10844,End,Register,55290.0,1,921.5
10845,End,Register,55218.0,1,920.3
10846,End,Register,55283.0,1,921.38
10848,End,Register,55136.0,1,918.93
10850,End,Register,55306.0,1,921.77
10851,End,Register,1346.0,1,22.43
10853,End,Register,1338.0,1,22.3
10855,End,Register,1499.0,1,24.98
10856,End,Register,1071.0,1,17.85
10857,End,Register,1293.0,1,21.55
10861,End,Register,1441.0,1,24.02
10863,End,Register,1156.0,1,19.27
10866,End,Register,1517.0,1,25.28
10867,End,Register,1451.0,1,24.18
10868,End,Register,1274.0,1,21.23
10869,End,Register,1089.0,1,18.15
10878,End,Register,1249.0,1,20.82
10879,End,Register,1498.0,1,24.97
10880,End,Register,1314.0,1,21.9
10883,End,Register,1136.0,1,18.93
10886,End,Register,942.0,1,15.7
10887,End,Register,1185.0,1,19.75
10888,End,Register,1383.0,1,23.05
10889,End,Register,1229.0,1,20.48
10893,End,Register,1213.0,1,20.22
10894,End,Register,1385.0,1,23.08
10897,End,Register,1124.0,1,18.73
10898,End,Register,1420.0,1,23.67
10899,End,Register,1352.0,1,22.53
10902,End,Register,1370.0,1,22.83
10904,End,Register,1033.0,1,17.22
10906,End,Register,1247.0,1,20.78
10908,End,Register,1229.0,1,20.48
10909,End,Register,1317.0,1,21.95
10910,End,Register,1267.0,1,21.12
10914,End,Register,1322.0,1,22.03
10915,End,Register,1246.0,1,20.77
10917,End,Register,1206.0,1,20.1
10919,End,Register,1155.0,1,19.25
10922,End,Register,1342.0,1,22.37
10925,End,Register,1334.0,1,22.23
10928,End,Register,1310.0,1,21.83
10930,End,Register,1245.0,1,20.75
10932,End,Register,1524.0,1,25.4
10933,End,Register,1098.0,1,18.3
10937,End,Register,1263.0,1,21.05
10938,End,Register,1214.0,1,20.23
10940,End,Register,1207.0,1,20.12
10942,End,Register,1216.0,1,20.27
10944,End,Register,1371.0,1,22.85
10946,End,Register,1126.0,1,18.77
10947,End,Register,1378.0,1,22.97
10949,End,Register,1141.0,1,19.02
10951,End,Register,1240.0,1,20.67
10953,End,Register,1165.0,1,19.42
10955,End,Register,1172.0,1,19.53
10956,End,Register,1373.0,1,22.88
10959,End,Register,1250.0,1,20.83
10960,End,Register,1355.0,1,22.58
10962,End,Register,1361.0,1,22.68
10963,End,Register,1191.0,1,19.85
10970,End,Register,1169.0,1,19.48
10972,End,Register,1359.0,1,22.65
10973,End,Register,1291.0,1,21.52
10974,End,Register,1387.0,1,23.12
10977,End,Register,1112.0,1,18.53
10980,End,Register,1217.0,1,20.28
10981,End,Register,1152.0,1,19.2
10983,End,Register,1235.0,1,20.58
10985,End,Register,1147.0,1,19.12
10988,End,Register,1241.0,1,20.68
10989,End,Register,1212.0,1,20.2
10993,End,Register,1298.0,1,21.63
10994,End,Register,1116.0,1,18.6
10996,End,Register,1184.0,1,19.73
10998,End,Register,1246.0,1,20.77
11001,End,Register,1233.0,1,20.55
11003,End,Register,1272.0,1,21.2
11004,End,Register,1102.0,1,18.37
11005,End,Register,1164.0,1,19.4
11006,End,Register,1553.0,1,25.88
11007,End,Register,1172.0,1,19.53
11008,End,Register,1212.0,1,20.2
11009,End,Register,1511.0,1,25.18
11010,End,Register,1280.0,1,21.33
11011,End,Register,1326.0,1,22.1
11012,End,Register,1286.0,1,21.43
11014,End,Register,1260.0,1,21.0
11015,End,Register,1310.0,1,21.83
11016,End,Register,1271.0,1,21.18
11018,End,Register,1433.0,1,23.88
11021,End,Register,1377.0,1,22.95
11023,End,Register,1478.0,1,24.63
11024,End,Register,1176.0,1,19.6
11025,End,Register,1262.0,1,21.03
11026,End,Register,1224.0,1,20.4
11027,End,Register,1170.0,1,19.5
11030,End,Register,1279.0,1,21.32
11032,End,Register,1238.0,1,20.63
11033,End,Register,1269.0,1,21.15
11036,End,Register,1238.0,1,20.63
11037,End,Register,1119.0,1,18.65
11039,End,Register,1166.0,1,19.43
11041,End,Register,1381.0,1,23.02
11042,End,Register,1435.0,1,23.92
11044,End,Register,1101.0,1,18.35
11046,End,Register,1251.0,1,20.85
11047,End,Register,1107.0,1,18.45
11048,End,Register,1275.0,1,21.25
11049,End,Register,1275.0,1,21.25
11050,End,Register,1255.0,1,20.92
11051,End,Register,1279.0,1,21.32
11053,End,Register,1466.0,1,24.43
11060,End,Register,1465.0,1,24.42
11061,End,Register,1116.0,1,18.6
11064,End,Register,1473.0,1,24.55
11065,End,Register,1224.0,1,20.4
11066,End,Register,1275.0,1,21.25
11067,End,Register,1242.0,1,20.7
11070,End,Register,1252.0,1,20.87
11072,End,Register,1472.0,1,24.53
11073,End,Register,1347.0,1,22.45
11075,End,Register,1217.0,1,20.28
11077,End,Register,1341.0,1,22.35
11078,End,Register,1322.0,1,22.03
11080,End,Register,1110.0,1,18.5
11081,End,Register,1261.0,1,21.02
11083,End,Register,1409.0,1,23.48
11086,End,Register,1094.0,1,18.23
11088,End,Register,1162.0,1,19.37
11094,End,Register,1243.0,1,20.72
11097,End,Register,1150.0,1,19.17
11098,End,Register,1317.0,1,21.95
11102,End,Register,1337.0,1,22.28
11104,End,Register,1263.0,1,21.05
11105,End,Register,1274.0,1,21.23
11107,End,Register,1284.0,1,21.4
11108,End,Register,1160.0,1,19.33
11109,End,Register,1232.0,1,20.53
11115,End,Register,1175.0,1,19.58
11120,End,Register,1236.0,1,20.6
11121,End,Register,1313.0,1,21.88
11122,End,Register,1241.0,1,20.68
11124,End,Register,1389.0,1,23.15
11125,End,Register,1399.0,1,23.32
11127,End,Register,1253.0,1,20.88
11129,End,Register,1155.0,1,19.25
11130,End,Register,1284.0,1,21.4
11133,End,Register,1151.0,1,19.18
11134,End,Register,1283.0,1,21.38
11136,End,Register,1316.0,1,21.93
11137,End,Register,1194.0,1,19.9
11139,End,Register,1365.0,1,22.75
11140,End,Register,1354.0,1,22.57
11141,End,Register,1247.0,1,20.78
11142,End,Register,1343.0,1,22.38
11144,End,Register,1310.0,1,21.83
11147,End,Register,1289.0,1,21.48
11148,End,Register,1332.0,1,22.2
11150,End,Register,1330.0,1,22.17
11151,End,Register,1368.0,1,22.8
11152,End,Register,1212.0,1,20.2
11156,End,Register,1297.0,1,21.62
11159,End,Register,1455.0,1,24.25
11161,End,Register,1132.0,1,18.87
11162,End,Register,1192.0,1,19.87
11164,End,Register,970.0,1,16.17
11165,End,Register,1327.0,1,22.12
11167,End,Register,1414.0,1,23.57
11168,End,Register,1134.0,1,18.9
11170,End,Register,1219.0,1,20.32
11176,End,Register,1110.0,1,18.5
11177,End,Register,1287.0,1,21.45
11178,End,Register,1082.0,1,18.03
11179,End,Register,1024.0,1,17.07
11181,End,Register,1292.0,1,21.53
11182,End,Register,1406.0,1,23.43
11184,End,Register,1204.0,1,20.07
11187,End,Register,1277.0,1,21.28
11190,End,Register,1213.0,1,20.22
11191,End,Register,1139.0,1,18.98
11192,End,Register,1256.0,1,20.93
11193,End,Register,1039.0,1,17.32
11195,End,Register,1376.0,1,22.93
11198,End,Register,1300.0,1,21.67
11201,End,Register,1494.0,1,24.9
11202,End,Register,1489.0,1,24.82
11206,End,Register,1263.0,1,21.05
11207,End,Register,1466.0,1,24.43
11209,End,Register,1225.0,1,20.42
11214,End,Register,1493.0,1,24.88
11216,End,Register,1543.0,1,25.72
11217,End,Register,1223.0,1,20.38
11218,End,Register,1477.0,1,24.62
11220,End,Register,1351.0,1,22.52
11221,End,Register,1409.0,1,23.48
11222,End,Register,1385.0,1,23.08
11223,End,Register,1326.0,1,22.1
11226,End,Register,1266.0,1,21.1
11227,End,Register,1348.0,1,22.47
11228,End,Register,1088.0,1,18.13
11231,End,Register,1247.0,1,20.78
11232,End,Register,1127.0,1,18.78
11238,End,Register,1325.0,1,22.08
11239,End,Register,1257.0,1,20.95
11241,End,Register,1255.0,1,20.92
11242,End,Register,1486.0,1,24.77
11244,End,Register,1196.0,1,19.93
11245,End,Register,1372.0,1,22.87
11248,End,Register,1235.0,1,20.58
11250,End,Register,1466.0,1,24.43
11251,End,Register,1059.0,1,17.65
11252,End,Register,1256.0,1,20.93
11253,End,Register,1156.0,1,19.27
11255,End,Register,1156.0,1,19.27
11256,End,Register,1355.0,1,22.58
11259,End,Register,1188.0,1,19.8
11260,End,Register,1186.0,1,19.77
11268,End,Register,1029.0,1,17.15
11269,End,Register,1072.0,1,17.87
11271,End,Register,1299.0,1,21.65
11272,End,Register,1195.0,1,19.92
11273,End,Register,1466.0,1,24.43
11274,End,Register,1357.0,1,22.62
11275,End,Register,1319.0,1,21.98
11276,End,Register,1044.0,1,17.4
11278,End,Register,1305.0,1,21.75
11279,End,Register,1247.0,1,20.78
11280,End,Register,1326.0,1,22.1
11284,End,Register,1424.0,1,23.73
11287,End,Register,1346.0,1,22.43
11288,End,Register,1406.0,1,23.43
11289,End,Register,1291.0,1,21.52
11290,End,Register,1125.0,1,18.75
11292,End,Register,1429.0,1,23.82
11294,End,Register,1305.0,1,21.75
11296,End,Register,1331.0,1,22.18
11298,End,Register,1244.0,1,20.73
11299,End,Register,1300.0,1,21.67
11301,End,Register,1181.0,1,19.68
11307,End,Register,1258.0,1,20.97
11308,End,Register,1259.0,1,20.98
11309,End,Register,1296.0,1,21.6
11312,End,Register,1402.0,1,23.37
11313,End,Register,1162.0,1,19.37
11314,End,Register,1184.0,1,19.73
11315,End,Register,1475.0,1,24.58
11318,End,Register,1319.0,1,21.98
11319,End,Register,1072.0,1,17.87
11320,End,Register,55438.0,1,923.97
11322,End,Register,55364.0,1,922.73
11324,End,Register,55780.0,1,929.67
11325,End,Register,55484.0,1,924.73
11326,End,Register,55492.0,1,924.87
11327,End,Register,55379.0,1,922.98
11334,End,Register,55520.0,1,925.33
11337,End,Register,55364.0,1,922.73
11339,End,Register,1385.0,1,23.08
11340,End,Register,1259.0,1,20.98
11341,End,Register,1074.0,1,17.9
11342,End,Register,1168.0,1,19.47
11343,End,Register,1318.0,1,21.97
11345,End,Register,1319.0,1,21.98
11347,End,Register,1374.0,1,22.9
11351,End,Register,1278.0,1,21.3
11352,End,Register,1284.0,1,21.4
11355,End,Register,1227.0,1,20.45
11356,End,Register,1275.0,1,21.25
11357,End,Register,1339.0,1,22.32
11359,End,Register,1258.0,1,20.97
11360,End,Register,1279.0,1,21.32
11362,End,Register,1272.0,1,21.2
11363,End,Register,1246.0,1,20.77
11364,End,Register,1023.0,1,17.05
11365,End,Register,1123.0,1,18.72
11366,End,Register,1263.0,1,21.05
11371,End,Register,1273.0,1,21.22
11373,End,Register,1081.0,1,18.02
11374,End,Register,1149.0,1,19.15
11376,End,Register,1246.0,1,20.77
11380,End,Register,1148.0,1,19.13
11384,End,Register,1357.0,1,22.62
11385,End,Register,1234.0,1,20.57
11388,End,Register,1160.0,1,19.33
11389,End,Register,1229.0,1,20.48
11390,End,Register,1179.0,1,19.65
11396,End,Register,1286.0,1,21.43
11398,End,Register,1186.0,1,19.77
11401,End,Register,1380.0,1,23.0
11402,End,Register,1195.0,1,19.92
11404,End,Register,1266.0,1,21.1
11407,End,Register,1473.0,1,24.55
11408,End,Register,1311.0,1,21.85
11411,End,Register,1201.0,1,20.02
11412,End,Register,1287.0,1,21.45
11416,End,Register,1191.0,1,19.85
11423,End,Register,1098.0,1,18.3
11425,End,Register,1156.0,1,19.27
11426,End,Register,1392.0,1,23.2
11428,End,Register,1267.0,1,21.12
11430,End,Register,1076.0,1,17.93
11432,End,Register,1126.0,1,18.77
11436,End,Register,1337.0,1,22.28
11437,End,Register,1271.0,1,21.18
11438,End,Register,1256.0,1,20.93
11440,End,Register,1405.0,1,23.42
11442,End,Register,1255.0,1,20.92
11443,End,Register,1375.0,1,22.92
11444,End,Register,1160.0,1,19.33
11445,End,Register,1394.0,1,23.23
11446,End,Register,1130.0,1,18.83
11450,End,Register,1229.0,1,20.48
11452,End,Register,1264.0,1,21.07
11453,End,Register,1240.0,1,20.67
11459,End,Register,1451.0,1,24.18
11460,End,Register,1181.0,1,19.68
11461,End,Register,1202.0,1,20.03
11463,End,Register,1384.0,1,23.07
11464,End,Register,1527.0,1,25.45
11467,End,Register,1281.0,1,21.35
11469,End,Register,1223.0,1,20.38
11471,End,Register,1444.0,1,24.07
11474,End,Register,1298.0,1,21.63
11478,End,Register,1261.0,1,21.02
11479,End,Register,1033.0,1,17.22
11480,End,Register,1210.0,1,20.17
11481,End,Register,1201.0,1,20.02
11482,End,Register,1309.0,1,21.82
11483,End,Register,1110.0,1,18.5
11484,End,Register,1031.0,1,17.18
11486,End,Register,1289.0,1,21.48
11488,End,Register,1097.0,1,18.28
11490,End,Register,1309.0,1,21.82
11492,End,Register,1275.0,1,21.25
11493,End,Register,1137.0,1,18.95
11494,End,Register,1308.0,1,21.8
11499,End,Register,1131.0,1,18.85
11500,End,Register,1172.0,1,19.53
11502,End,Register,1322.0,1,22.03
11507,End,Register,1223.0,1,20.38
11508,End,Register,1284.0,1,21.4
11511,End,Register,1211.0,1,20.18
11512,End,Register,1208.0,1,20.13
11513,End,Register,1288.0,1,21.47
11516,End,Register,1231.0,1,20.52
11518,End,Register,1169.0,1,19.48
11521,End,Register,1181.0,1,19.68
11524,End,Register,1415.0,1,23.58
11525,End,Register,1194.0,1,19.9
11526,End,Register,1200.0,1,20.0
11527,End,Register,1093.0,1,18.22
11529,End,Register,1414.0,1,23.57
11530,End,Register,1284.0,1,21.4
11532,End,Register,1316.0,1,21.93
11533,End,Register,1419.0,1,23.65
11535,End,Register,1142.0,1,19.03
11538,End,Register,1281.0,1,21.35
11540,End,Register,1204.0,1,20.07
11545,End,Register,1301.0,1,21.68
11546,End,Register,1347.0,1,22.45
11548,End,Register,1470.0,1,24.5
11550,End,Register,1296.0,1,21.6
11556,End,Register,1235.0,1,20.58
11557,End,Register,1311.0,1,21.85
11558,End,Register,1349.0,1,22.48
11561,End,Register,1073.0,1,17.88
11562,End,Register,1143.0,1,19.05
11563,End,Register,1447.0,1,24.12
11564,End,Register,1324.0,1,22.07
11568,End,Register,1219.0,1,20.32
11570,End,Register,1368.0,1,22.8
11572,End,Register,1340.0,1,22.33
11573,End,Register,1115.0,1,18.58
11577,End,Register,1051.0,1,17.52
11579,End,Register,1154.0,1,19.23
11581,End,Register,1500.0,1,25.0
11582,End,Register,1320.0,1,22.0
11583,End,Register,1386.0,1,23.1
11584,End,Register,1176.0,1,19.6
11585,End,Register,1448.0,1,24.13
11587,End,Register,1555.0,1,25.92
11592,End,Register,1311.0,1,21.85
11594,End,Register,1016.0,1,16.93
11596,End,Register,1460.0,1,24.33
11597,End,Register,1248.0,1,20.8
11599,End,Register,1239.0,1,20.65
11600,End,Register,1304.0,1,21.73
11602,End,Register,1249.0,1,20.82
11603,End,Register,1297.0,1,21.62
11604,End,Register,1193.0,1,19.88
11605,End,Register,1218.0,1,20.3
11606,End,Register,1418.0,1,23.63
11607,End,Register,1159.0,1,19.32
11608,End,Register,1328.0,1,22.13
11609,End,Register,1180.0,1,19.67
11612,End,Register,1289.0,1,21.48
11613,End,Register,1182.0,1,19.7
11615,End,Register,1187.0,1,19.78
11616,End,Register,1019.0,1,16.98
11617,End,Register,1173.0,1,19.55
11622,End,Register,1126.0,1,18.77
11623,End,Register,1507.0,1,25.12
11624,End,Register,1279.0,1,21.32
11626,End,Register,1137.0,1,18.95
11627,End,Register,1189.0,1,19.82
11628,End,Register,1513.0,1,25.22
11631,End,Register,1120.0,1,18.67
11632,End,Register,1276.0,1,21.27
11633,End,Register,1174.0,1,19.57
11634,End,Register,1108.0,1,18.47
11635,End,Register,1351.0,1,22.52
11641,End,Register,1147.0,1,19.12
11643,End,Register,1376.0,1,22.93
11644,End,Register,1281.0,1,21.35
11647,End,Register,1173.0,1,19.55
11648,End,Register,1198.0,1,19.97
11650,End,Register,1142.0,1,19.03
11651,End,Register,1157.0,1,19.28
11652,End,Register,1211.0,1,20.18
11654,End,Register,1309.0,1,21.82
11658,End,Register,1372.0,1,22.87
11660,End,Register,1129.0,1,18.82
11663,End,Register,1235.0,1,20.58
11664,End,Register,1289.0,1,21.48
11665,End,Register,1467.0,1,24.45
11666,End,Register,1138.0,1,18.97
11670,End,Register,1141.0,1,19.02
11671,End,Register,1391.0,1,23.18
11674,End,Register,1271.0,1,21.18
11675,End,Register,1182.0,1,19.7
11676,End,Register,1350.0,1,22.5
11677,End,Register,1180.0,1,19.67
11680,End,Register,1388.0,1,23.13
11681,End,Register,1215.0,1,20.25
11682,End,Register,1190.0,1,19.83
11684,End,Register,1086.0,1,18.1
11685,End,Register,1236.0,1,20.6
11688,End,Register,1276.0,1,21.27
11691,End,Register,1184.0,1,19.73
11692,End,Register,1258.0,1,20.97
11694,End,Register,1143.0,1,19.05
11697,End,Register,1380.0,1,23.0
11698,End,Register,1171.0,1,19.52
11699,End,Register,1216.0,1,20.27
11701,End,Register,1152.0,1,19.2
11702,End,Register,1140.0,1,19.0
11705,End,Register,1200.0,1,20.0
11710,End,Register,1320.0,1,22.0
11715,End,Register,1260.0,1,21.0
11716,End,Register,1230.0,1,20.5
11719,End,Register,1243.0,1,20.72
11720,End,Register,1201.0,1,20.02
11723,End,Register,1201.0,1,20.02
11726,End,Register,1282.0,1,21.37
11728,End,Register,1287.0,1,21.45
11729,End,Register,1262.0,1,21.03
11730,End,Register,1437.0,1,23.95
11731,End,Register,1136.0,1,18.93
11733,End,Register,1258.0,1,20.97
11735,End,Register,1418.0,1,23.63
11736,End,Register,1277.0,1,21.28
11737,End,Register,1241.0,1,20.68
11738,End,Register,1143.0,1,19.05
11742,End,Register,1316.0,1,21.93
11748,End,Register,1414.0,1,23.57
11749,End,Register,1235.0,1,20.58
11750,End,Register,1473.0,1,24.55
11751,End,Register,1096.0,1,18.27
11752,End,Register,1282.0,1,21.37
11753,End,Register,1135.0,1,18.92
11754,End,Register,1341.0,1,22.35
11755,End,Register,1209.0,1,20.15
11756,End,Register,1137.0,1,18.95
11758,End,Register,1265.0,1,21.08
11759,End,Register,1372.0,1,22.87
11760,End,Register,1225.0,1,20.42
11762,End,Register,1419.0,1,23.65
11764,End,Register,1547.0,1,25.78
11766,End,Register,1215.0,1,20.25
11772,End,Register,1199.0,1,19.98
11775,End,Register,1065.0,1,17.75
11776,End,Register,1299.0,1,21.65
11777,End,Register,1430.0,1,23.83
11778,End,Register,1242.0,1,20.7
11779,End,Register,1135.0,1,18.92
11781,End,Register,1382.0,1,23.03
11787,End,Register,1194.0,1,19.9
11791,End,Register,1409.0,1,23.48
11795,End,Register,1129.0,1,18.82
11796,End,Register,1302.0,1,21.7
11799,End,Register,1239.0,1,20.65
11800,End,Register,1385.0,1,23.08
11801,End,Register,1104.0,1,18.4
11802,End,Register,1239.0,1,20.65
11803,End,Register,1074.0,1,17.9
11804,End,Register,1395.0,1,23.25
11805,End,Register,950.0,1,15.83
11806,End,Register,1430.0,1,23.83
11809,End,Register,1133.0,1,18.88
11810,End,Register,1212.0,1,20.2
11812,End,Register,1264.0,1,21.07
11813,End,Register,1227.0,1,20.45
11816,End,Register,228320.0,1,3805.33
11818,End,Register,228259.0,1,3804.32
11821,End,Register,228568.0,1,3809.47
11822,End,Register,228075.0,1,3801.25
11824,End,Register,227928.0,1,3798.8
11826,End,Register,228187.0,1,3803.12
11829,End,Register,227914.0,1,3798.57
11834,End,Register,1027.0,1,17.12
11836,End,Register,1412.0,1,23.53
11837,End,Register,1322.0,1,22.03
11839,End,Register,1146.0,1,19.1
11840,End,Register,974.0,1,16.23
11843,End,Register,1315.0,1,21.92
11847,End,Register,1331.0,1,22.18
11850,End,Register,1289.0,1,21.48
11851,End,Register,1022.0,1,17.03
11852,End,Register,1448.0,1,24.13
11853,End,Register,1104.0,1,18.4
11858,End,Register,1112.0,1,18.53
11860,End,Register,1105.0,1,18.42
11863,End,Register,1399.0,1,23.32
11864,End,Register,1445.0,1,24.08
11867,End,Register,1199.0,1,19.98
11870,End,Register,1145.0,1,19.08
11871,End,Register,1027.0,1,17.12
11873,End,Register,1260.0,1,21.0
11874,End,Register,1414.0,1,23.57
11875,End,Register,1248.0,1,20.8
11877,End,Register,1131.0,1,18.85
11880,End,Register,1170.0,1,19.5
11882,End,Register,1189.0,1,19.82
11883,End,Register,1247.0,1,20.78
11885,End,Register,1242.0,1,20.7
11886,End,Register,1069.0,1,17.82
11887,End,Register,1264.0,1,21.07
11890,End,Register,1203.0,1,20.05
11892,End,Register,1331.0,1,22.18
11895,End,Register,1434.0,1,23.9
11896,End,Register,1327.0,1,22.12
11899,End,Register,1261.0,1,21.02
11900,End,Register,1259.0,1,20.98
11901,End,Register,1390.0,1,23.17
11903,End,Register,1320.0,1,22.0
11904,End,Register,1439.0,1,23.98
11905,End,Register,1044.0,1,17.4
11906,End,Register,1137.0,1,18.95
11911,End,Register,1309.0,1,21.82
11912,End,Register,1285.0,1,21.42
11913,End,Register,1189.0,1,19.82
11914,End,Register,1430.0,1,23.83
11915,End,Register,1104.0,1,18.4
11917,End,Register,1334.0,1,22.23
11918,End,Register,1249.0,1,20.82
11919,End,Register,1312.0,1,21.87
11921,End,Register,1287.0,1,21.45
